"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"2502","FF",2024-05-06,93.8,-1.98,5.45,"Wheeler, Zack",642731,554430,"","ball",NA,NA,NA,NA,14,"Thairo Estrada strikes out swinging.","R","R","R","PHI","SF","B",NA,"",0,1,2024,-0.73,1.29,1.7,2.17,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,NA,NA,11.3057695622401,-136.072305470736,-5.6694873407483,-11.582270414896,29.7363103405109,-15.0698606090935,3.56,1.68,NA,NA,NA,95.3,2222,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.19,NA,NA,NA,NA,NA,NA,NA,23,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,0,0.023,NA,NA,NA,-0.023,NA,0,0,0.5,0.5,34,28,34,28,2,1,5,1,6,1,1.32,0.73,0.73,28.4
"2503","SI",2024-05-06,93.2,-2.2,5.36,"Wheeler, Zack",642731,554430,"","called_strike",NA,NA,NA,NA,2,"Thairo Estrada strikes out swinging.","R","R","R","PHI","SF","S",NA,"",0,0,2024,-1.42,0.73,-0.05,2.9,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,NA,NA,8.78213737064229,-135.396607132938,-2.14177116045486,-19.4368552233577,30.736097902665,-22.9763111967214,3.44,1.68,NA,NA,NA,94.5,2189,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.27,NA,NA,NA,NA,NA,NA,NA,23,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,0,-0.033,NA,NA,NA,0.033,NA,0,0,0.5,0.5,34,28,34,28,2,1,5,1,6,1,1.91,1.42,1.42,24.3
"2504","FC",2024-05-06,90,-2.29,5.32,"Wheeler, Zack",808982,554430,"field_out","hit_into_play",NA,NA,NA,NA,8,"Jung Hoo Lee flies out to left fielder Brandon Marsh.","R","L","R","PHI","SF","X",7,"fly_ball",1,2,2024,0.29,0.39,0.08,1.92,NA,NA,NA,2,3,"Top",70.9,105.08,NA,NA,NA,NA,5.33508995932816,-131.034887209512,-3.38243922798037,2.29273721590714,25.5852055861667,-27.1576828196474,3.34,1.5,271,82.7,37,91.3,2400,6.9,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.64,0.006,0.005,0,1,0,0,3,17,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",191,0.011,-0.069,70.7,7.4,0.006,0.069,88,0,0,0.543,0.457,34,25,34,26,2,1,5,1,6,1,2.4,-0.29,0.29,24.8
"2505","FF",2024-05-06,95.3,-2.13,5.34,"Wheeler, Zack",808982,554430,"","foul",NA,NA,NA,NA,4,"Jung Hoo Lee flies out to left fielder Brandon Marsh.","R","L","R","PHI","SF","S",NA,"",1,1,2024,-0.82,1.2,-0.43,2.29,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,NA,NA,6.40537191838185,-138.690515087337,-5.18943476367102,-11.9347488649455,30.143214772775,-15.6569843619357,3.34,1.5,190,69.6,44,96.8,2313,7.1,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.41,NA,NA,NA,NA,NA,NA,NA,17,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",228,0,-0.025,70.6,7.3,NA,0.025,88,0,0,0.543,0.457,34,25,34,26,2,1,5,1,6,1,1.3,0.82,-0.82,25.9
"2506","FC",2024-05-06,90.3,-2.22,5.28,"Wheeler, Zack",808982,554430,"","called_strike",NA,NA,NA,NA,9,"Jung Hoo Lee flies out to left fielder Brandon Marsh.","R","L","R","PHI","SF","S",NA,"",1,0,2024,0.09,0.78,0.48,1.67,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,NA,NA,6.60406692521123,-131.457743755244,-4.82743502266465,-0.181807296797197,24.2753037583943,-22.2738727732212,3.44,1.56,NA,NA,NA,91.8,2541,6.9,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.6,NA,NA,NA,NA,NA,NA,NA,17,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",205,0,-0.02,NA,NA,NA,0.02,NA,0,0,0.543,0.457,34,25,34,26,2,1,5,1,6,1,1.98,-0.09,0.09,23.3
"2507","FF",2024-05-06,95.6,-2.02,5.41,"Wheeler, Zack",808982,554430,"","ball",NA,NA,NA,NA,12,"Jung Hoo Lee flies out to left fielder Brandon Marsh.","R","L","R","PHI","SF","B",NA,"",0,0,2024,-0.41,1.18,1,2.74,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,NA,NA,9.07122352411403,-138.95538738535,-4.15530624036344,-7.32316768087617,30.0594082069349,-16.1095074413973,3.46,1.53,NA,NA,NA,97.5,2324,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.16,NA,NA,NA,NA,NA,NA,NA,17,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,0,0.015,NA,NA,NA,-0.015,NA,0,0,0.543,0.457,34,25,34,26,2,1,5,1,6,1,1.31,0.41,-0.41,26.2
"2508","FF",2024-05-06,94.2,-2.11,5.31,"Wheeler, Zack",656883,554430,"strikeout","foul_tip",NA,NA,NA,NA,14,"Jakson Reetz strikes out on a foul tip.","R","R","R","PHI","SF","S",2,"",2,2,2024,-0.36,1.27,1.29,2.21,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,NA,NA,9.7784328297443,-136.803209668975,-5.26460489167572,-6.55690486516116,28.2506009178336,-15.1881684656611,3.37,1.53,NA,NA,NA,96,2414,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.2,NA,0,0,1,0,0,NA,16,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,0.018,-0.142,67.1,6.8,NA,0.142,NA,0,0,0.525,0.475,34,28,34,28,1,0,5,1,6,3,1.29,0.36,0.36,24.6
"2509","ST",2024-05-06,84.6,-2.22,5.23,"Wheeler, Zack",656883,554430,"","ball",NA,NA,NA,NA,14,"Jakson Reetz strikes out on a foul tip.","R","R","R","PHI","SF","B",NA,"",1,2,2024,0.67,0.77,0.86,1.08,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,NA,NA,5.89935737922291,-122.960428965529,-4.79520583200184,5.39302917475312,27.3139939773474,-23.5629924716078,3.44,1.61,NA,NA,NA,84.8,2653,6.8,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.72,NA,NA,NA,NA,NA,NA,NA,16,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",69,0,0.027,NA,NA,NA,-0.027,NA,0,0,0.525,0.475,34,28,34,28,1,0,5,1,6,3,2.45,-0.67,-0.67,21.7
"2510","FF",2024-05-06,95.3,-2.07,5.29,"Wheeler, Zack",656883,554430,"","ball",NA,NA,NA,NA,12,"Jakson Reetz strikes out on a foul tip.","R","R","R","PHI","SF","B",NA,"",0,2,2024,-1.07,1.12,0.78,4.12,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,NA,NA,10.0759125476613,-138.316022418713,0.131633526769787,-16.1408292840585,33.2714669407737,-18.1517998923923,3.46,1.58,NA,NA,NA,96.5,2464,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.2,NA,NA,NA,NA,NA,NA,NA,16,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",233,0,0.013,NA,NA,NA,-0.013,NA,0,0,0.525,0.475,34,28,34,28,1,0,5,1,6,3,1.42,1.07,1.07,24.6
"2511","FF",2024-05-06,94.4,-2.1,5.31,"Wheeler, Zack",656883,554430,"","called_strike",NA,NA,NA,NA,6,"Jakson Reetz strikes out on a foul tip.","R","R","R","PHI","SF","S",NA,"",0,1,2024,-0.95,1.22,0.5,2.72,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,NA,NA,9.05808234328454,-137.042463461392,-3.75614422605598,-14.0670503012095,32.9718608554398,-16.1526548019723,3.44,1.63,NA,NA,NA,95.7,2295,7.4,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.13,NA,NA,NA,NA,NA,NA,NA,16,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,0,-0.036,NA,NA,NA,0.036,NA,0,0,0.525,0.475,34,28,34,28,1,0,5,1,6,3,1.37,0.95,0.95,24.5
"2512","SI",2024-05-06,94,-2.15,5.31,"Wheeler, Zack",656883,554430,"","called_strike",NA,NA,NA,NA,8,"Jakson Reetz strikes out on a foul tip.","R","R","R","PHI","SF","S",NA,"",0,0,2024,-1.45,0.88,-0.1,1.71,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,NA,NA,8.66680293376326,-136.484598951219,-5.63734065272897,-19.996383380766,30.6096769566916,-20.0828130266412,3.51,1.63,NA,NA,NA,95.4,2355,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.25,NA,NA,NA,NA,NA,NA,NA,16,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,0,-0.023,NA,NA,NA,0.023,NA,0,0,0.525,0.475,34,28,34,28,1,0,5,1,6,3,1.71,1.45,1.45,24.7
"2513","SI",2024-05-06,94.8,-2.13,5.33,"Wheeler, Zack",666149,554430,"strikeout","called_strike",NA,NA,NA,NA,5,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","S",2,"",2,2,2024,-1.48,0.76,0.04,2.42,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,9.12843537941137,-137.697573356964,-3.66925621012083,-20.8792516527021,31.8192110018697,-21.8263813701063,3.49,1.61,NA,NA,NA,96,2338,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.3,NA,0,0,1,0,0,NA,15,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",227,0.025,-0.203,NA,NA,NA,0.203,NA,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,1.79,1.48,1.48,24.1
"2514","ST",2024-05-06,84.4,-2.26,5.35,"Wheeler, Zack",666149,554430,"","foul",NA,NA,NA,NA,12,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","S",NA,"",2,2,2024,1.26,0.14,0.88,2.72,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,4.83850902553739,-122.836071370876,-0.0342834044701934,11.8545606506317,23.9960652400366,-30.933288029225,3.43,1.59,205,72.2,45,85.3,2700,6.8,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.68,NA,NA,NA,NA,NA,NA,NA,15,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",61,0,0,65.9,6.5,NA,0,88,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,3.05,-1.26,-1.26,22.9
"2515","FF",2024-05-06,94.5,-2.17,5.4,"Wheeler, Zack",666149,554430,"","ball",NA,NA,NA,NA,12,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","B",NA,"",1,2,2024,-0.82,1.29,0.69,3.76,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,9.43507212365766,-137.324028608703,-1.48184302283559,-12.3815171958237,29.6368365352212,-15.7459608350529,3.46,1.58,NA,NA,NA,96.3,2378,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.18,NA,NA,NA,NA,NA,NA,NA,15,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",231,0,0.036,NA,NA,NA,-0.036,NA,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,1.27,0.82,0.82,22.7
"2516","CU",2024-05-06,82,-2.18,5.52,"Wheeler, Zack",666149,554430,"","ball",NA,NA,NA,NA,14,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","B",NA,"",0,2,2024,0.72,-0.74,1.18,1.26,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,6.26609856229269,-119.419406716219,-1.72507398499483,5.84191399290347,21.51847520832,-39.1682471895298,3.41,1.56,NA,NA,NA,83.3,2700,6.9,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.57,NA,NA,NA,NA,NA,NA,NA,15,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",61,0,0.021,NA,NA,NA,-0.021,NA,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,4.11,-0.72,-0.72,26.6
"2517","SI",2024-05-06,93.1,-2.12,5.41,"Wheeler, Zack",666149,554430,"","foul",NA,NA,NA,NA,11,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","S",NA,"",0,1,2024,-1.47,0.49,-1.21,3.25,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,5.6735273706892,-135.472951878792,-0.818562690742042,-19.2946168265613,30.5608075909682,-26.1684493412997,3.43,1.59,8,71.6,-22,94.7,2185,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.19,NA,NA,NA,NA,NA,NA,NA,15,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",231,0,-0.049,71.2,6.1,NA,0.049,88,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,2.15,1.47,1.47,25.7
"2518","ST",2024-05-06,83.8,-2.34,5.43,"Wheeler, Zack",666149,554430,"","called_strike",NA,NA,NA,NA,6,"Tyler Fitzgerald called out on strikes.","R","R","R","PHI","SF","S",NA,"",0,0,2024,0.67,0.06,0.32,2.32,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,NA,NA,4.9050805583148,-121.901167117773,-0.84619690440881,5.60000474128645,26.1825655933172,-31.6002691690781,3.46,1.56,NA,NA,NA,84.8,2465,7.1,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.36,NA,NA,NA,NA,NA,NA,NA,15,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",80,0,-0.033,NA,NA,NA,0.033,NA,0,0,0.5,0.5,34,26,34,27,1,0,5,2,6,3,3.21,-0.67,-0.67,24.4
"2519","FF",2024-05-06,94.1,-2.2,5.37,"Wheeler, Zack",573262,554430,"strikeout","swinging_strike",NA,NA,NA,NA,11,"Mike Yastrzemski strikes out swinging.","R","L","R","PHI","SF","S",2,"",2,2,2024,-0.82,1.33,-0.44,3.59,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,6.5099353086303,-136.979527579137,-1.89380538151947,-11.7731827434157,30.7382441445456,-15.2348979471717,3.43,1.63,NA,NA,NA,95.7,2343,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.28,NA,0,0,1,0,0,NA,10,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",229,0.01,-0.084,70.4,7.1,NA,0.084,NA,0,0,0.54,0.46,34,33,34,34,1,0,5,1,6,1,1.25,0.82,-0.82,24
"2520","SI",2024-05-06,94.2,-2,5.3,"Wheeler, Zack",573262,554430,"","ball",NA,NA,NA,NA,12,"Mike Yastrzemski strikes out swinging.","R","L","R","PHI","SF","B",NA,"",1,2,2024,-1.35,0.63,1.53,2.62,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,12.4096339033317,-136.594284584212,-2.66940595153519,-19.6473161716588,30.0241426989585,-23.8375782185552,3.34,1.61,NA,NA,NA,95.9,2304,7.5,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.03,NA,NA,NA,NA,NA,NA,NA,10,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,0,0.015,NA,NA,NA,-0.015,NA,0,0,0.54,0.46,34,33,34,34,1,0,5,1,6,1,1.95,1.35,-1.35,25.1
"2521","FF",2024-05-06,93.2,-2.2,5.31,"Wheeler, Zack",573262,554430,"","swinging_strike",NA,NA,NA,NA,2,"Mike Yastrzemski strikes out swinging.","R","L","R","PHI","SF","S",NA,"",1,1,2024,-0.28,0.74,0.07,3.09,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,6.55873780300465,-135.710268366015,-1.64543753586856,-4.87665871279694,27.6613435493549,-22.7805991732129,3.43,1.63,NA,NA,NA,95.1,2538,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.29,NA,NA,NA,NA,NA,NA,NA,10,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,0,-0.025,73.2,7,NA,0.025,NA,0,0,0.54,0.46,34,33,34,34,1,0,5,1,6,1,1.86,0.28,-0.28,24.3
"2522","FF",2024-05-06,95.5,-2.17,5.36,"Wheeler, Zack",573262,554430,"","called_strike",NA,NA,NA,NA,8,"Mike Yastrzemski strikes out swinging.","R","L","R","PHI","SF","S",NA,"",1,0,2024,-0.84,1.39,-0.15,2.02,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,7.34723675504614,-138.866303311671,-6.41494047314647,-12.5108242544484,30.6031156141064,-12.9403454463535,3.36,1.58,NA,NA,NA,97.2,2403,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.24,NA,NA,NA,NA,NA,NA,NA,10,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,0,-0.02,NA,NA,NA,0.02,NA,0,0,0.54,0.46,34,33,34,34,1,0,5,1,6,1,1.11,0.84,-0.84,24.6
"2523","FC",2024-05-06,90.5,-2.31,5.36,"Wheeler, Zack",573262,554430,"","ball",NA,NA,NA,NA,14,"Mike Yastrzemski strikes out swinging.","R","L","R","PHI","SF","B",NA,"",0,0,2024,0.07,0.63,2.39,1.98,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,NA,NA,11.7278901448141,-131.405296729539,-3.9065441206368,-1.47979363486987,26.0856459333673,-24.2599152149121,3.24,1.48,NA,NA,NA,92,2548,7.1,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.36,NA,NA,NA,NA,NA,NA,NA,10,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",211,0,0.015,NA,NA,NA,-0.015,NA,0,0,0.54,0.46,34,33,34,34,1,0,5,1,6,1,2.16,-0.07,0.07,24.3
"2524","CU",2024-05-06,83.4,-2.29,5.45,"Wheeler, Zack",656305,554430,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Matt Chapman strikes out swinging.","R","R","R","PHI","SF","S",2,"",1,2,2024,0.58,-0.55,0.8,1.32,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,NA,5.99411136129364,-121.376720361178,-2.0488502497175,4.72321503813109,21.5001504697454,-37.454558547931,3.53,1.68,NA,NA,NA,84.3,2676,6.6,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.86,NA,0,0,1,0,0,NA,9,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",58,0.017,-0.115,80.8,8.5,NA,0.115,NA,0,0,0.523,0.477,34,31,34,31,1,0,5,1,6,1,3.8,-0.58,-0.58,26
"2525","FF",2024-05-06,95.2,-2.09,5.48,"Wheeler, Zack",656305,554430,"","ball",NA,NA,NA,NA,11,"Matt Chapman strikes out swinging.","R","R","R","PHI","SF","B",NA,"",0,2,2024,-0.87,1.22,-0.21,5.07,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,NA,7.00498272026209,-138.468649214606,1.89698057378222,-12.7466876638243,31.9695468466571,-17.1607764152674,3.64,1.71,NA,NA,NA,96.5,2203,7.1,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.37,NA,NA,NA,NA,NA,NA,NA,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",228,0,0.013,NA,NA,NA,-0.013,NA,0,0,0.523,0.477,34,31,34,31,1,0,5,1,6,1,1.3,0.87,0.87,24.6
"2526","FF",2024-05-06,95.7,-2.09,5.45,"Wheeler, Zack",656305,554430,"","swinging_strike",NA,NA,NA,NA,2,"Matt Chapman strikes out swinging.","R","R","R","PHI","SF","S",NA,"",0,1,2024,-0.95,1.24,0.21,3.39,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,NA,8.35300092687722,-139.095878613719,-2.63656799608686,-14.2164718363826,32.7855504146237,-15.7110846495252,3.53,1.68,NA,NA,NA,97.1,2339,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.25,NA,NA,NA,NA,NA,NA,NA,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",230,0,-0.036,72.3,6.3,NA,0.036,NA,0,0,0.523,0.477,34,31,34,31,1,0,5,1,6,1,1.26,0.95,0.95,25.7
"2527","FF",2024-05-06,95.2,-2.26,5.5,"Wheeler, Zack",656305,554430,"","called_strike",NA,NA,NA,NA,5,"Matt Chapman strikes out swinging.","R","R","R","PHI","SF","S",NA,"",0,0,2024,-0.82,1.5,0.16,2.62,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,NA,NA,8.36118955836949,-138.330625723425,-5.32046826791589,-12.4413253333244,32.1595354452035,-11.9094148160723,3.71,1.71,NA,NA,NA,96.6,2407,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.22,NA,NA,NA,NA,NA,NA,NA,9,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,0,-0.023,NA,NA,NA,0.023,NA,0,0,0.523,0.477,34,31,34,31,1,0,5,1,6,1,1.03,0.82,0.82,26
"2528","FF",2024-05-06,94.8,-2.23,5.52,"Wheeler, Zack",624424,554430,"field_out","hit_into_play",NA,NA,NA,NA,2,"Michael Conforto flies out to center fielder Johan Rojas.","R","L","R","PHI","SF","X",8,"fly_ball",0,0,2024,-0.73,1.29,0.23,2.82,NA,NA,NA,0,2,"Top",148.77,77.33,NA,NA,NA,NA,8.23287418954422,-137.65609158922,-4.26400537206296,-11.2654593806832,33.468602053843,-15.0197869553452,3.14,1.5,308,86.1,39,96,2324,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.21,0.014,0.021,0,1,0,0,3,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",225,0.023,-0.228,73.2,7.3,0.037,0.228,88,0,0,0.5,0.5,34,31,34,31,1,0,5,1,6,1,1.27,0.73,-0.73,26.7
"2529","FF",2024-05-06,95.8,-2.13,5.46,"Wheeler, Zack",527038,554430,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,6,"Wilmer Flores grounds into a double play, shortstop Bryson Stott to second baseman Whit Merrifield to first baseman Bryce Harper.   LaMonte Wade Jr.  out at 2nd.    Wilmer Flores out at 1st.","R","R","R","PHI","SF","X",6,"ground_ball",0,2,2024,-0.88,1.2,0.7,2.41,NA,808982,664774,1,1,"Top",115.33,145.08,NA,NA,NA,NA,9.60651989555211,-139.136235807206,-5.2271692950007,-13.554743343814,30.8714150333442,-15.5484970350877,3.13,1.51,19,96.2,-6,97.1,2511,7.1,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.41,0.246,0.193,0,1,0,0,2,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",229,0.085,-0.427,62.2,6.7,0.267,0.427,96.2,0,0,0.462,0.538,34,32,34,33,1,0,5,1,6,1,1.29,0.88,0.88,24
"2530","SI",2024-05-06,95.7,-2.11,5.28,"Wheeler, Zack",527038,554430,"","foul",NA,NA,NA,NA,1,"Wilmer Flores grounds into a double play, shortstop Bryson Stott to second baseman Whit Merrifield to first baseman Bryce Harper.   LaMonte Wade Jr.  out at 2nd.    Wilmer Flores out at 1st.","R","R","R","PHI","SF","S",NA,"",0,1,2024,-1.22,0.81,-0.37,2.98,NA,808982,664774,1,1,"Top",NA,NA,NA,NA,NA,NA,7.50176283856409,-139.289763482397,-2.33182518427721,-17.5926063789302,29.8469845025803,-21.3315068528841,3.13,1.51,118,77.9,14,97.6,2312,7.3,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.24,NA,NA,NA,NA,NA,NA,NA,4,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",225,0,-0.093,64.4,6,NA,0.093,88,0,0,0.462,0.538,34,32,34,33,1,0,5,1,6,1,1.67,1.22,1.22,25.6
"2531","FF",2024-05-06,95.4,-2.24,5.32,"Wheeler, Zack",527038,554430,"","swinging_strike",NA,NA,NA,NA,3,"Wilmer Flores grounds into a double play, shortstop Bryson Stott to second baseman Whit Merrifield to first baseman Bryce Harper.   LaMonte Wade Jr.  out at 2nd.    Wilmer Flores out at 1st.","R","R","R","PHI","SF","S",NA,"",0,0,2024,-0.89,1.37,0.51,3.16,NA,808982,664774,1,1,"Top",NA,NA,NA,NA,NA,NA,9.38089956901447,-138.69656039435,-3.21640283390459,-13.4383161198355,28.7869041302445,-13.9121899158445,3.13,1.51,NA,NA,NA,97.2,2451,7.2,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.28,NA,NA,NA,NA,NA,NA,NA,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,0,-0.075,68.2,7,NA,0.075,NA,0,0,0.462,0.538,34,32,34,33,1,0,5,1,6,1,1.13,0.89,0.89,23.4
"2532","FS",2024-05-06,86.6,-2.09,5.46,"Wheeler, Zack",664774,554430,"single","hit_into_play",NA,NA,NA,NA,4,"LaMonte Wade Jr.  singles on a ground ball to center fielder Johan Rojas.   Jung Hoo Lee to 2nd.","R","L","R","PHI","SF","X",8,"ground_ball",1,1,2024,-0.94,0.29,-0.35,2.55,NA,NA,808982,1,1,"Top",130.08,89.53,NA,NA,NA,NA,6.13762433231903,-125.983975550118,-1.33275706368883,-11.2718030228899,24.3446255700861,-29.0682774413707,3.26,1.52,134,98.3,8,87.6,1590,6.8,745585,592663,547180,593160,664761,681082,669016,679032,592206,53.71,0.643,0.616,0.9,1,1,0,4,3,3,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",239,-0.035,0.49,73.1,6.5,0.748,-0.49,98.3,0,0,0.497,0.503,34,30,34,30,1,0,5,1,6,1,2.74,0.94,-0.94,25.7
